title,rank,date,artist,url,region,chart,trend,streams
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",139,2017-03-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Austria,top200,MOVE_DOWN,1988
Cheap Thrills,140,2017-03-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Austria,top200,MOVE_DOWN,1985
"Lose Yourself - From ""8 Mile"" Soundtrack",141,2017-03-01,Eminem,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,Austria,top200,MOVE_DOWN,1937
Dancing On My Own,142,2017-03-01,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,Austria,top200,MOVE_DOWN,1923
sneakers4free,143,2017-03-01,Bilderbuch,https://open.spotify.com/track/4InQneGYeB0SymC35qFsJD,Austria,top200,NEW_ENTRY,1916
SUPERFUNKYPARTYTIME,144,2017-03-01,Bilderbuch,https://open.spotify.com/track/33TXYsV7mJ8hze9JMthRjh,Austria,top200,NEW_ENTRY,1900
This Girl (Kungs Vs. Cookin' On 3 Burners),145,2017-03-01,Kungs,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,Austria,top200,MOVE_UP,1892
Living (feat. Alex Clare),146,2017-03-01,Bakermat,https://open.spotify.com/track/63Qco1ncI5U4qEUnxL1DsH,Austria,top200,MOVE_UP,1860
Sweetlove,147,2017-03-01,Bilderbuch,https://open.spotify.com/track/0dPQeNbDOYCUlrEbJlxytV,Austria,top200,NEW_ENTRY,1828
Coastline (feat. Skye Holland),148,2017-03-01,Steve Kroeger,https://open.spotify.com/track/6ObRV8o4yWMdovsDizZW28,Austria,top200,NEW_ENTRY,1820
The Sound of Silence,149,2017-03-01,Disturbed,https://open.spotify.com/track/0eZBeB2xFIS65jQHerispi,Austria,top200,MOVE_UP,1817
'Till I Collapse,150,2017-03-01,"Eminem, Nate Dogg",https://open.spotify.com/track/6yr8GiTHWvFfi4o6Q5ebdT,Austria,top200,MOVE_DOWN,1812
"Bom Bidi Bom - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",151,2017-03-01,"Nick Jonas, Nicki Minaj",https://open.spotify.com/track/4nDfc6F2uVcc6wdG7kBzWO,Austria,top200,MOVE_UP,1792
I Was Wrong - Robin Schulz Remix,152,2017-03-01,A R I Z O N A,https://open.spotify.com/track/3TZ3MiMILR5wrQbbWiFUwI,Austria,top200,MOVE_UP,1790
Love$ick,153,2017-03-01,"Mura Masa, A$AP Rocky",https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,Austria,top200,MOVE_DOWN,1786
Thinking out Loud,154,2017-03-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Austria,top200,MOVE_DOWN,1782
Fresh Eyes,155,2017-03-01,Andy Grammer,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,Austria,top200,MOVE_DOWN,1776
Palmen aus Gold,156,2017-03-01,"Bonez MC, RAF Camora",https://open.spotify.com/track/0t4v7Q4yzb9SOQohayL33W,Austria,top200,MOVE_UP,1776
Work from Home (feat. Ty Dolla $ign),157,2017-03-01,Fifth Harmony,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,Austria,top200,MOVE_DOWN,1770
Only One - Radio Edit,158,2017-03-01,"Sigala, Digital Farm Animals",https://open.spotify.com/track/5ev0Z2lFzmhjlQCWpRAWiG,Austria,top200,MOVE_DOWN,1763
By Your Side,159,2017-03-01,"Jonas Blue, RAYE",https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,Austria,top200,MOVE_DOWN,1762
Make Me (Cry),160,2017-03-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Austria,top200,MOVE_UP,1711
Panda,161,2017-03-01,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,Austria,top200,MOVE_DOWN,1704
Old School,162,2017-03-01,Urban Cone,https://open.spotify.com/track/41kE0bBBpwPUZEZKxSIROh,Austria,top200,MOVE_UP,1703
Sex,163,2017-03-01,"Cheat Codes, Kris Kross Amsterdam",https://open.spotify.com/track/5DA77EqppDmCTWGovd4oTP,Austria,top200,MOVE_DOWN,1700
El Amante,164,2017-03-01,Nicky Jam,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,Austria,top200,MOVE_DOWN,1674
"City Of Stars - From ""La La Land"" Soundtrack",165,2017-03-01,"Ryan Gosling, Emma Stone",https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,Austria,top200,MOVE_DOWN,1663
Light It Up (feat. Nyla & Fuse ODG) - Remix,166,2017-03-01,Major Lazer,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,Austria,top200,MOVE_DOWN,1657
Love Me,167,2017-03-01,Jane XÃ,https://open.spotify.com/track/1kFJTEnAvJ70S5mXplUAFR,Austria,top200,MOVE_DOWN,1651
The Greatest (feat. Kendrick Lamar),168,2017-03-01,Sia,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,Austria,top200,MOVE_UP,1651
Investment 7,169,2017-03-01,Bilderbuch,https://open.spotify.com/track/5yUrHLEmImCPZ4VssugixY,Austria,top200,NEW_ENTRY,1643
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",170,2017-03-01,Ed Sheeran,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523,Austria,top200,MOVE_UP,1636
MÃ¶rder,171,2017-03-01,"Bonez MC, RAF Camora, Gzuz",https://open.spotify.com/track/6v6xHeuMLbCuddN0ETrGhs,Austria,top200,MOVE_UP,1623
Light,172,2017-03-01,San Holo,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,Austria,top200,MOVE_UP,1618
Carpe/Diem,173,2017-03-01,Bilderbuch,https://open.spotify.com/track/0KkLInq8FnXRBKHEv91Xrz,Austria,top200,NEW_ENTRY,1617
Last Resort,174,2017-03-01,Papa Roach,https://open.spotify.com/track/5eek2X5459T1HoYJk2CKXv,Austria,top200,MOVE_UP,1606
Move Your Body - Alan Walker Remix,175,2017-03-01,Sia,https://open.spotify.com/track/6LUOMjoORvAkdhBYvESO46,Austria,top200,MOVE_DOWN,1598
Sooner Or Later,176,2017-03-01,Aaron Carter,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,Austria,top200,MOVE_DOWN,1593
Sing Me to Sleep,177,2017-03-01,Alan Walker,https://open.spotify.com/track/2Fjz5ZC5BvFdCqcnTZ3ilH,Austria,top200,MOVE_DOWN,1592
AbsÃ¤tze > HauptsÃ¤tze,178,2017-03-01,Pizzera & Jaus,https://open.spotify.com/track/0Xt07wEnASnw91iFJ1su1j,Austria,top200,MOVE_DOWN,1589
Without Me,179,2017-03-01,Eminem,https://open.spotify.com/track/7lQ8MOhq6IN2w8EYcFNSUk,Austria,top200,MOVE_DOWN,1584
Love Yourself,180,2017-03-01,Justin Bieber,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,Austria,top200,MOVE_UP,1584
Lighthouse - Andrelli Remix,181,2017-03-01,Hearts & Colors,https://open.spotify.com/track/04CttTezSnv71USiiG9mIo,Austria,top200,MOVE_DOWN,1578
Nervous (The Ooh Song) - Mark McCabe Remix,182,2017-03-01,Gavin James,https://open.spotify.com/track/0L9lXMXddmoBbBUeF7A9An,Austria,top200,MOVE_DOWN,1577
Love Me Better,183,2017-03-01,James Blunt,https://open.spotify.com/track/3MzDvWYbRMAgkOFu5DhNvh,Austria,top200,NEW_ENTRY,1574
Mr. Brightside,184,2017-03-01,The Killers,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,Austria,top200,MOVE_UP,1569
Let's Hurt Tonight,185,2017-03-01,OneRepublic,https://open.spotify.com/track/1oc4kHthIpfa2jQnIL33GE,Austria,top200,NEW_ENTRY,1569
Wake Up Where You Are,186,2017-03-01,State of Sound,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,Austria,top200,NEW_ENTRY,1569
Babylon,187,2017-03-01,Bilderbuch,https://open.spotify.com/track/15iLdoYlEqbJn9am1b6GLn,Austria,top200,NEW_ENTRY,1558
Dann Kommt Die Musik,188,2017-03-01,FlowRag,https://open.spotify.com/track/3b5eOeAbCqH1mmmOtq6bwG,Austria,top200,MOVE_UP,1554
Talking to You,189,2017-03-01,Izzy Bizu,https://open.spotify.com/track/3N08HLCSwOHhMQKJGIZ7rE,Austria,top200,MOVE_DOWN,1552
I Took A Pill In Ibiza - Seeb Remix,190,2017-03-01,Mike Posner,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,Austria,top200,MOVE_DOWN,1550
Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,191,2017-03-01,Ed Sheeran,https://open.spotify.com/track/1KqvRRQd3lfM0pAlkGPrgD,Austria,top200,MOVE_DOWN,1539
Some Kind Of Drug (feat. Marc E. Bassy),192,2017-03-01,G-Eazy,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,Austria,top200,NEW_ENTRY,1528
Can't Hold Us - feat. Ray Dalton,193,2017-03-01,Macklemore & Ryan Lewis,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,Austria,top200,MOVE_DOWN,1523
10 Jahre,194,2017-03-01,"Gzuz, LX, Bonez MC, Maxwell",https://open.spotify.com/track/3KbCjPkewCmJt09FYtyVK5,Austria,top200,NEW_ENTRY,1522
Atramis,195,2017-03-01,"Bonez MC, RAF Camora, Bausa",https://open.spotify.com/track/4i9ZRPZbz683dAMVSU4zlm,Austria,top200,NEW_ENTRY,1511
Sex ohne Grund (feat. Shindy),196,2017-03-01,Ali Bumaye,https://open.spotify.com/track/7cufww06qM0dH2rpkch4fi,Austria,top200,NEW_ENTRY,1508
Safari,197,2017-03-01,"Maxwell, RAF Camora, Bonez MC",https://open.spotify.com/track/6hjck7ERXicpsW51UkdHCA,Austria,top200,NEW_ENTRY,1507
Ham kummst,198,2017-03-01,Seiler und Speer,https://open.spotify.com/track/30t2cItUPY7CvZOup7zptn,Austria,top200,MOVE_DOWN,1503
Selfish (feat. Rihanna),199,2017-03-01,Future,https://open.spotify.com/track/2Ce5IyMlVRVvN997ZJjJJA,Austria,top200,NEW_ENTRY,1496
Johnny DÃ¤pp,200,2017-03-01,Lorenz BÃ¼ffel,https://open.spotify.com/track/5Qht2aUJcCjRuhrlHvvKt2,Austria,top200,MOVE_DOWN,1485
Shape of You,1,2017-03-01,Ed Sheeran,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,Belgium,top200,SAME_POSITION,55454
It Ain't Me (with Selena Gomez),2,2017-03-01,Kygo,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,Belgium,top200,SAME_POSITION,31469
Something Just Like This,3,2017-03-01,"The Chainsmokers, Coldplay",https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,Belgium,top200,SAME_POSITION,29727
Paris,4,2017-03-01,The Chainsmokers,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,Belgium,top200,SAME_POSITION,28522
"I Donât Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",5,2017-03-01,"ZAYN, Taylor Swift",https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,Belgium,top200,SAME_POSITION,27973
Scared to Be Lonely,6,2017-03-01,"Martin Garrix, Dua Lipa",https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,Belgium,top200,SAME_POSITION,27436
Call On Me - Ryan Riback Extended Remix,7,2017-03-01,Starley,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,Belgium,top200,SAME_POSITION,23975
Issues,8,2017-03-01,Julia Michaels,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,Belgium,top200,MOVE_UP,22738
Castle on the Hill,9,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,Belgium,top200,MOVE_UP,22198
You Don't Know Me - Radio Edit,10,2017-03-01,"Jax Jones, RAYE",https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,Belgium,top200,MOVE_DOWN,21392
Chained To The Rhythm,11,2017-03-01,"Katy Perry, Skip Marley",https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,Belgium,top200,SAME_POSITION,21332
Rockabye (feat. Sean Paul & Anne-Marie),12,2017-03-01,Clean Bandit,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,Belgium,top200,SAME_POSITION,20400
Ziet Em Duun,13,2017-03-01,Van Echelpoel,https://open.spotify.com/track/6WBPdOrzwCo3AXg2kGGD7x,Belgium,top200,SAME_POSITION,19903
I Feel It Coming,14,2017-03-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,Belgium,top200,SAME_POSITION,19495
Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),15,2017-03-01,Major Lazer,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,Belgium,top200,MOVE_UP,18399
All Or Nothing (feat. Axel EhnstrÃ¶m),16,2017-03-01,Lost Frequencies,https://open.spotify.com/track/11pNf8SA2U3PXzLca8BFt6,Belgium,top200,MOVE_DOWN,17598
Say You Won't Let Go,17,2017-03-01,James Arthur,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,Belgium,top200,MOVE_DOWN,17236
"How Far I'll Go - From ""Moana""",18,2017-03-01,Alessia Cara,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,Belgium,top200,MOVE_UP,16110
Weak,19,2017-03-01,AJR,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,Belgium,top200,MOVE_DOWN,16026
Cold,20,2017-03-01,"Maroon 5, Future",https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,Belgium,top200,MOVE_UP,15564
Solo Dance,21,2017-03-01,Martin Jensen,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,Belgium,top200,MOVE_UP,15393
That's What I Like,22,2017-03-01,Bruno Mars,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,Belgium,top200,MOVE_UP,15336
Stay (with Alessia Cara),23,2017-03-01,Zedd,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,Belgium,top200,MOVE_UP,15117
Believer,24,2017-03-01,Imagine Dragons,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,Belgium,top200,SAME_POSITION,15069
Despacito (Featuring Daddy Yankee),25,2017-03-01,Luis Fonsi,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,Belgium,top200,MOVE_DOWN,14973
Closer,26,2017-03-01,"The Chainsmokers, Halsey",https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,Belgium,top200,MOVE_DOWN,14326
Starboy,27,2017-03-01,"The Weeknd, Daft Punk",https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,Belgium,top200,MOVE_DOWN,13968
Just Hold On,28,2017-03-01,"Steve Aoki, Louis Tomlinson",https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,Belgium,top200,MOVE_DOWN,13833
One Dance,29,2017-03-01,"Drake, WizKid, Kyla",https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,Belgium,top200,MOVE_UP,13803
All Night,30,2017-03-01,"The Vamps, Matoma",https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,Belgium,top200,MOVE_DOWN,13765
Sunset Lover,31,2017-03-01,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,Belgium,top200,MOVE_DOWN,13738
Slide (feat. Frank Ocean & Migos),32,2017-03-01,"Calvin Harris, Funk Wav",https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,Belgium,top200,MOVE_UP,13468
Fake Love,33,2017-03-01,Drake,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,Belgium,top200,MOVE_UP,12353
Bad Things (with Camila Cabello),34,2017-03-01,Machine Gun Kelly,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,Belgium,top200,MOVE_DOWN,12141
I Got You,35,2017-03-01,Bebe Rexha,https://open.spotify.com/track/1FUViuNSldssMIawrOXF2i,Belgium,top200,MOVE_UP,12065
All Time Low,36,2017-03-01,Jon Bellion,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,Belgium,top200,MOVE_DOWN,11944
Pompen,37,2017-03-01,Kraantje Pappie,https://open.spotify.com/track/3B23etXBXxq1aCmFB8dby9,Belgium,top200,MOVE_DOWN,11885
Don't Leave,38,2017-03-01,"Snakehips, MÃ",https://open.spotify.com/track/0Zx8khUcEfCFK2AEoIhC92,Belgium,top200,MOVE_DOWN,11617
Chantaje (feat. Maluma),39,2017-03-01,Shakira,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,Belgium,top200,MOVE_DOWN,10808
Sexual,40,2017-03-01,"NEIKED, Dyo",https://open.spotify.com/track/3AsAuGTaDQzavZZThyYlop,Belgium,top200,MOVE_DOWN,10765
History,41,2017-03-01,Olivia Holt,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,Belgium,top200,MOVE_UP,10657
iSpy (feat. Lil Yachty),42,2017-03-01,KYLE,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,Belgium,top200,MOVE_UP,10576
Shed a Light,43,2017-03-01,"Robin Schulz, David Guetta, Cheat Codes",https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,Belgium,top200,MOVE_UP,10496
Bad and Boujee (feat. Lil Uzi Vert),44,2017-03-01,Migos,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,Belgium,top200,MOVE_DOWN,10466
Now and Later,45,2017-03-01,Sage The Gemini,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,Belgium,top200,MOVE_UP,10293
24K Magic,46,2017-03-01,Bruno Mars,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,Belgium,top200,MOVE_DOWN,10161
Let Me Love You,47,2017-03-01,"DJ Snake, Justin Bieber",https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,Belgium,top200,MOVE_DOWN,10156
Human,48,2017-03-01,Rag'n'Bone Man,https://open.spotify.com/track/58zsLZPvfflaiIbNWoA22O,Belgium,top200,MOVE_DOWN,10150
In the Name of Love,49,2017-03-01,"Martin Garrix, Bebe Rexha",https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,Belgium,top200,MOVE_DOWN,9488
Don't Wanna Know,50,2017-03-01,"Maroon 5, Kendrick Lamar",https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,Belgium,top200,MOVE_DOWN,8389
Hey Baby (feat. Deb's Daughter),51,2017-03-01,"Dimitri Vegas & Like Mike, Diplo, Debâs Daughter",https://open.spotify.com/track/3oUZXcz9WLNO71yHAumFbH,Belgium,top200,SAME_POSITION,8207
Tuesday,52,2017-03-01,"Burak Yeter, Danelle Sandoval",https://open.spotify.com/track/7abpmGpF7PGep2rDU68GBR,Belgium,top200,MOVE_UP,7840
Sooner Or Later,53,2017-03-01,Aaron Carter,https://open.spotify.com/track/6wV12xIUb8oFY7lBy4KuQe,Belgium,top200,MOVE_DOWN,7692
Cake - Challenge Version,54,2017-03-01,"Flo Rida, 99 Percent",https://open.spotify.com/track/6t2ubAB4iSYOuIpRAOGd4t,Belgium,top200,MOVE_UP,7668
The Other,55,2017-03-01,Lauv,https://open.spotify.com/track/1lntL1cI2UIWlxjL5QiN8g,Belgium,top200,MOVE_UP,7472
Magic,56,2017-03-01,"Thomas Gold, Jillian Edwards",https://open.spotify.com/track/5abwHwUhywLGNli5NDcEN7,Belgium,top200,MOVE_UP,7216
Romantic - NOTD Remix,57,2017-03-01,Stanaj,https://open.spotify.com/track/3SGWp9fJCzgK0WcpcKSQdy,Belgium,top200,MOVE_DOWN,7021
Water Under the Bridge,58,2017-03-01,Adele,https://open.spotify.com/track/4vb4mFvYsr2h6enhjJsq9Y,Belgium,top200,MOVE_UP,6837
Oceans Away,59,2017-03-01,A R I Z O N A,https://open.spotify.com/track/6A8dnC0xkiuWN4BshmTB2I,Belgium,top200,MOVE_UP,6730
Congratulations,60,2017-03-01,"Post Malone, Quavo",https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,Belgium,top200,MOVE_UP,6650
On Hold,61,2017-03-01,The xx,https://open.spotify.com/track/5CPqOpKSk0QcJ3dGdaWcRB,Belgium,top200,MOVE_UP,6622
Love On The Brain,62,2017-03-01,Rihanna,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,Belgium,top200,MOVE_UP,6606
Too Good,63,2017-03-01,"Drake, Rihanna",https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,Belgium,top200,SAME_POSITION,6570
Touch,64,2017-03-01,Little Mix,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,Belgium,top200,MOVE_DOWN,6497
Love Me Now,65,2017-03-01,John Legend,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,Belgium,top200,MOVE_DOWN,5939
It's Gotta Be You,66,2017-03-01,Isaiah Firebrace,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,Belgium,top200,MOVE_UP,5935
Controlla,67,2017-03-01,Drake,https://open.spotify.com/track/6F609ICg9Spjrw1epsAnpa,Belgium,top200,MOVE_UP,5806
Be the One,68,2017-03-01,Dua Lipa,https://open.spotify.com/track/7FCfMXYTIiQ9b4hDYs4Iol,Belgium,top200,MOVE_UP,5710
Cold Water (feat. Justin Bieber & MÃ),69,2017-03-01,Major Lazer,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,Belgium,top200,MOVE_DOWN,5648
Until the End (feat. Raphaella),70,2017-03-01,Henri PFR,https://open.spotify.com/track/61VEcQZQZUF4o7QgXsOFjB,Belgium,top200,MOVE_DOWN,5616
"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",71,2017-03-01,Justin Timberlake,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,Belgium,top200,MOVE_DOWN,5602
Goud,72,2017-03-01,Bazart,https://open.spotify.com/track/5J59VOgvclrhLDYUoH5OaW,Belgium,top200,MOVE_DOWN,5599
Body Like A Back Road,73,2017-03-01,Sam Hunt,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,Belgium,top200,MOVE_UP,5583
Thinking out Loud,74,2017-03-01,Ed Sheeran,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,Belgium,top200,MOVE_UP,5440
I Would Like,75,2017-03-01,Zara Larsson,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,Belgium,top200,MOVE_DOWN,5322
Some Kind Of Drug (feat. Marc E. Bassy),76,2017-03-01,G-Eazy,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,Belgium,top200,MOVE_UP,5306
Thumbs,77,2017-03-01,Sabrina Carpenter,https://open.spotify.com/track/3UjJP4ludb74a29P5EHEIo,Belgium,top200,MOVE_UP,5243
Don't Let Me Down (feat. Daya),78,2017-03-01,The Chainsmokers,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,Belgium,top200,MOVE_DOWN,5233
Black Beatles,79,2017-03-01,"Rae Sremmurd, Gucci Mane",https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,Belgium,top200,MOVE_DOWN,5160
Photograph,80,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,Belgium,top200,MOVE_UP,5154
My Way,81,2017-03-01,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,Belgium,top200,MOVE_DOWN,5137
Lights Down Low,82,2017-03-01,MAX,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori,Belgium,top200,MOVE_UP,5123
I Miss You,83,2017-03-01,"Grey, Bahari",https://open.spotify.com/track/1sl5tSzfK1JrcQIcA8rYDy,Belgium,top200,MOVE_UP,5102
Starving,84,2017-03-01,"Hailee Steinfeld, Grey, Zedd",https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,Belgium,top200,MOVE_DOWN,4994
Skin,85,2017-03-01,Rag'n'Bone Man,https://open.spotify.com/track/6y2Kaz9QI01XBKJ8mTb7Pf,Belgium,top200,MOVE_DOWN,4856
Make Me (Cry),86,2017-03-01,"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP,Belgium,top200,MOVE_UP,4811
Alone,87,2017-03-01,Alan Walker,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,Belgium,top200,MOVE_DOWN,4790
Hear Me Now,88,2017-03-01,"Alok, Bruno Martini, Zeeba",https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,Belgium,top200,MOVE_DOWN,4785
Heathens,89,2017-03-01,Twenty One Pilots,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,Belgium,top200,MOVE_DOWN,4741
I'll Catch You - Original Mix,90,2017-03-01,"Angemi, Becko",https://open.spotify.com/track/6G0WvujZuBfEcV3qnWYjTa,Belgium,top200,MOVE_DOWN,4635
Way down We Go,91,2017-03-01,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6,Belgium,top200,MOVE_UP,4601
Bounce Back,92,2017-03-01,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,Belgium,top200,MOVE_DOWN,4560
How Would You Feel (Paean),93,2017-03-01,Ed Sheeran,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,Belgium,top200,MOVE_DOWN,4483
"City Of Stars - From ""La La Land"" Soundtrack",94,2017-03-01,"Ryan Gosling, Emma Stone",https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6,Belgium,top200,MOVE_DOWN,4471
Afro Trap Pt. 8 (Never),95,2017-03-01,MHD,https://open.spotify.com/track/1MUxJxub6ovS0rzTHRgyoF,Belgium,top200,MOVE_DOWN,4404
Mercy,96,2017-03-01,Shawn Mendes,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,Belgium,top200,MOVE_DOWN,4298
Afro Trap Pt. 7 (La puissance),97,2017-03-01,MHD,https://open.spotify.com/track/6x8j5V85ZJHtvOSjSamcVc,Belgium,top200,MOVE_DOWN,4272
Treat You Better,98,2017-03-01,Shawn Mendes,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,Belgium,top200,MOVE_DOWN,4254
September Song,99,2017-03-01,JP Cooper,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,Belgium,top200,MOVE_DOWN,4233
Side To Side,100,2017-03-01,"Ariana Grande, Nicki Minaj",https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,Belgium,top200,MOVE_DOWN,4185
Ziet Em Duun - Regi & Lester Williams Remix,101,2017-03-01,Van Echelpoel,https://open.spotify.com/track/5rRGbD1s7gQWnWwn0O3no2,Belgium,top200,MOVE_DOWN,4154
Hotline Bling,102,2017-03-01,Drake,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,Belgium,top200,MOVE_UP,4143
Jumpman,103,2017-03-01,"Drake, Future",https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,Belgium,top200,MOVE_UP,4123
Cheap Thrills,104,2017-03-01,Sia,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,Belgium,top200,MOVE_DOWN,4063
